student_id,study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,gender,performance,final_grade
2945,6.8,86.2,52.2,4,0,7.2,86.4,16,Female,High,63.1
2946,3.1,65.9,82.5,3,3,5.9,65.8,16,Female,Low,65.1
2947,6.2,96.8,82.3,3,3,4.9,80.4,19,Female,High,70.2
2948,0.0,92.1,55.4,2,3,5.1,59.6,15,Male,Low,45.0
2949,5.5,94.6,99.8,4,2,6.4,83.3,17,Male,High,80.6
2950,1.9,80.1,73.5,4,4,9.9,64.9,17,Male,Medium,61.7
2951,9.0,58.8,79.8,2,1,6.1,96.7,15,Male,Low,52.1
2952,7.9,94.7,47.1,4,1,9.2,70.8,16,Male,Medium,56.6
2953,7.2,75.9,100.0,4,1,6.8,65.2,18,Male,High,84.7
2954,9.8,59.2,51.6,3,3,5.2,78.0,16,Female,Medium,59.5
2955,3.6,100.0,85.4,4,1,6.3,86.6,16,Female,Low,67.1
2956,10.4,100.0,55.1,1,1,5.1,58.3,18,Female,Medium,56.3
2957,8.3,79.4,60.7,5,3,5.7,70.6,19,Male,High,70.3
2958,5.4,100.0,81.8,4,0,5.7,81.9,18,Male,High,83.1
2959,8.8,81.4,85.4,4,0,4.1,100.0,18,Female,High,82.0
2960,3.2,74.3,50.9,4,1,9.3,34.5,19,Female,Low,55.0
2961,3.9,70.5,86.4,4,0,7.3,91.1,18,Male,Low,62.1
2962,4.5,100.0,85.7,5,3,6.0,73.1,19,Male,High,88.8
2963,4.7,68.3,55.9,4,2,7.3,71.1,18,Female,Low,60.1
2964,3.4,91.0,94.0,5,1,5.7,67.7,17,Male,High,68.6
2965,9.1,71.6,48.1,4,1,4.0,73.4,17,Male,Medium,51.0
2966,5.4,73.1,60.6,2,3,11.4,91.2,19,Male,Medium,54.0
2967,6.9,95.5,77.2,5,2,7.3,70.3,17,Female,High,77.4
2968,4.6,74.3,57.2,4,3,6.1,100.0,18,Male,Low,63.4
2969,1.4,73.9,74.0,4,2,4.1,91.2,16,Female,Low,67.9
2970,6.7,97.0,73.6,5,1,4.8,83.6,19,Female,High,76.1
2971,1.2,100.0,67.2,2,5,9.5,77.0,17,Male,Low,61.4
2972,5.8,89.7,82.5,3,2,9.3,100.0,16,Female,High,88.3
2973,2.6,70.2,66.6,3,1,8.1,100.0,18,Female,Low,56.3
2974,11.0,72.3,73.5,4,2,5.3,59.1,16,Female,High,72.9
2975,8.3,81.2,87.2,4,2,9.3,67.4,16,Female,High,75.6
2976,6.3,84.8,81.9,5,1,7.7,91.4,16,Female,High,82.8
2977,9.2,65.2,81.8,3,4,8.0,96.9,15,Female,High,81.4
2978,3.9,90.8,52.8,4,4,7.7,74.6,15,Male,Medium,56.6
2979,7.4,81.3,77.9,5,1,4.7,66.6,17,Male,High,66.1
2980,6.5,54.3,56.8,4,2,5.2,81.4,18,Male,Medium,52.9
2981,6.7,66.1,50.8,3,3,6.2,100.0,17,Female,Low,55.8
2982,9.2,72.4,68.9,4,1,8.0,80.7,17,Male,Medium,57.7
2983,7.8,78.9,56.4,5,2,4.9,57.2,18,Male,High,62.1
2984,6.7,100.0,81.9,5,3,6.7,82.0,16,Female,High,86.8
2985,1.9,83.6,82.2,4,3,6.7,94.1,17,Female,Medium,74.3
2986,3.6,67.4,41.5,5,3,8.2,78.2,16,Male,Low,59.5
2987,5.7,83.3,57.6,3,3,8.0,100.0,17,Male,Medium,55.0
2988,6.2,74.7,48.1,3,5,5.5,95.6,16,Male,Low,51.3
2989,3.2,84.9,63.1,5,2,9.2,78.9,19,Female,Medium,59.4
2990,12.0,88.7,76.8,2,4,5.3,80.8,15,Male,High,84.2
2991,9.8,98.1,66.4,2,0,8.6,46.8,17,Male,Medium,66.5
2992,7.5,79.6,61.2,3,1,6.2,100.0,16,Female,Medium,73.1
2993,6.2,100.0,89.5,4,0,7.2,74.1,17,Female,Medium,76.5
2994,5.5,93.6,35.4,4,3,7.3,72.8,17,Female,Medium,54.9
2995,3.6,69.4,88.6,3,1,7.3,70.1,16,Male,Low,69.5
2996,6.2,100.0,61.8,5,3,8.0,88.2,16,Female,High,63.1
2997,6.6,84.9,68.8,5,3,7.6,59.7,16,Female,High,60.0
2998,2.9,67.5,62.1,3,0,8.2,62.3,18,Female,Low,54.7
2999,6.8,100.0,93.1,3,3,7.7,79.1,16,Female,High,79.0
3000,5.6,100.0,51.5,4,4,5.1,68.7,18,Female,Medium,68.9
3001,1.2,79.5,70.2,4,3,7.4,86.0,17,Male,Low,51.6
3002,3.8,72.4,77.9,3,0,6.2,69.4,15,Male,Low,61.3
3003,5.0,77.4,45.8,3,4,5.3,100.0,16,Male,Low,55.3
3004,10.7,90.7,56.2,3,3,6.6,92.5,18,Male,High,73.7
3005,7.4,99.2,67.8,3,2,7.3,92.3,17,Male,High,74.3
3006,2.7,88.6,56.7,3,2,7.4,69.1,16,Female,Low,53.7
3007,7.2,81.5,57.8,4,2,8.6,100.0,18,Male,High,70.4
3008,2.1,100.0,64.8,4,4,9.0,72.1,18,Female,Medium,67.5
3009,8.7,75.3,79.7,4,1,7.5,67.2,16,Male,High,85.9
3010,4.8,95.5,64.9,3,1,7.8,92.7,17,Male,High,65.7
3011,5.8,75.7,86.2,4,4,7.1,83.5,16,Male,High,73.0
3012,9.3,86.5,55.0,1,0,8.2,65.3,15,Female,Low,51.6
3013,2.8,78.3,51.2,3,4,7.7,100.0,16,Male,Medium,52.9
3014,2.5,79.2,98.9,4,2,6.9,97.6,18,Female,Low,68.4
3015,4.5,74.3,60.1,4,2,10.2,80.1,17,Male,Medium,61.6
3016,8.6,100.0,50.3,3,1,6.2,100.0,17,Female,Low,51.8
3017,2.2,69.0,43.9,4,4,9.2,94.6,16,Male,Low,51.5
3018,0.0,68.9,86.1,5,3,5.0,79.8,17,Female,Medium,63.1
3019,4.9,100.0,64.9,4,4,8.2,100.0,16,Female,High,70.0
3020,7.4,94.7,66.2,4,3,9.2,91.9,17,Male,High,66.1
3021,9.0,44.2,67.6,5,1,4.1,91.1,15,Male,Medium,65.1
3022,4.8,71.5,85.2,4,2,7.2,73.0,18,Male,Medium,73.1
3023,5.0,52.8,67.3,4,2,8.1,80.9,16,Male,Low,59.0
3024,8.9,65.7,100.0,1,3,7.4,72.6,17,Male,Medium,72.4
3025,1.3,32.9,72.0,3,4,7.6,100.0,17,Female,Low,54.3
3026,5.0,77.9,85.9,4,2,7.2,51.0,18,Male,High,78.6
3027,6.5,62.9,82.1,4,3,5.4,100.0,18,Male,High,78.1
3028,7.1,80.9,69.5,3,5,10.6,64.2,16,Male,High,71.5
3029,4.7,55.6,61.2,5,1,6.2,79.0,17,Male,Low,56.9
3030,6.1,81.2,75.0,3,4,7.7,74.7,16,Female,Medium,60.5
3031,0.0,73.8,77.7,4,2,6.0,70.6,15,Female,Low,61.9
3032,4.4,100.0,61.4,3,3,4.0,92.4,19,Female,Medium,57.8
3033,7.1,100.0,72.5,3,1,5.6,79.9,16,Female,Medium,64.6
3034,3.5,91.8,88.5,4,2,4.8,68.0,16,Female,Medium,75.7
3035,6.1,75.1,100.0,3,0,8.6,82.8,15,Female,High,71.3
3036,7.1,100.0,82.8,2,5,6.1,67.5,17,Female,High,71.4
3037,5.1,56.7,97.9,3,3,6.2,70.3,19,Female,Medium,68.7
3038,6.4,58.9,60.6,3,0,5.4,53.0,16,Male,Low,45.1
3039,3.6,78.7,80.5,4,5,7.1,71.9,17,Male,High,78.8
3040,5.5,100.0,90.1,5,3,5.9,88.9,17,Male,High,87.1
3041,7.5,77.0,56.6,2,4,8.5,80.7,16,Female,Medium,70.9
3042,6.4,77.3,62.7,4,0,7.5,100.0,17,Female,High,61.9
3043,4.5,58.4,96.1,4,2,6.1,100.0,17,Male,Medium,63.5
3044,6.6,94.2,55.4,5,3,8.3,71.6,16,Male,High,70.9
3045,7.8,94.3,49.9,5,1,7.0,65.0,18,Male,High,62.4
3046,0.9,91.8,92.9,4,2,7.0,100.0,15,Female,Low,67.7
3047,8.9,70.6,88.0,3,2,4.8,86.0,15,Female,High,83.9
3048,5.2,69.4,76.5,2,1,6.9,100.0,19,Female,Low,61.8
3049,7.1,60.6,69.3,3,2,7.5,87.2,18,Female,Low,64.9
3050,9.0,81.3,63.4,4,5,9.0,76.5,18,Female,High,66.3
3051,2.6,63.8,74.2,4,1,5.9,76.6,17,Male,Low,55.3
3052,4.2,62.3,93.7,4,1,10.4,87.8,17,Female,Medium,71.0
3053,5.3,73.6,73.6,4,2,7.8,76.2,17,Female,Low,67.1
3054,4.0,72.7,100.0,3,3,4.7,100.0,15,Female,Medium,76.0
3055,10.3,71.9,56.5,4,3,5.7,56.6,18,Female,High,68.9
3056,3.9,87.0,69.7,2,3,9.1,100.0,17,Male,Low,49.7
3057,4.6,81.2,64.4,2,0,8.9,46.3,19,Female,Low,43.5
3058,6.5,75.7,53.7,2,2,7.0,82.6,17,Male,Low,45.4
3059,3.0,82.7,67.7,5,3,7.2,74.0,16,Male,Medium,62.9
3060,5.0,65.1,76.3,2,4,5.3,52.7,17,Male,Medium,58.2
3061,6.8,81.6,77.9,4,3,9.0,42.9,15,Female,Medium,78.1
3062,5.2,82.3,100.0,3,0,5.5,60.2,18,Male,Medium,73.2
3063,5.8,57.5,77.0,3,2,8.3,80.8,17,Male,Low,63.1
3064,4.7,94.9,87.3,5,0,9.0,69.2,16,Female,High,68.2
3065,2.2,66.8,71.0,4,3,7.1,61.3,19,Male,Low,52.7
3066,6.8,81.4,95.2,3,0,8.5,100.0,19,Female,Medium,81.3
3067,10.4,97.5,100.0,3,1,9.8,57.8,19,Male,High,94.3
3068,6.0,93.9,78.0,5,2,7.4,92.2,16,Male,High,75.8
3069,6.6,80.5,55.1,3,2,6.7,64.0,18,Female,Medium,51.4
3070,7.7,74.6,61.8,4,2,6.9,59.8,19,Female,High,64.5
3071,2.8,94.2,74.2,3,2,5.9,69.1,17,Female,Medium,66.4
3072,10.3,90.1,76.8,3,3,5.9,91.2,16,Female,High,77.3
3073,6.5,70.7,80.5,3,2,7.7,55.3,18,Male,Medium,57.8
3074,10.1,68.1,76.9,4,2,6.8,85.2,18,Male,High,86.3
3075,4.2,48.9,70.1,4,2,7.5,62.7,18,Male,Low,54.6
3076,10.5,82.3,60.5,3,2,4.8,65.9,16,Female,High,64.0
3077,7.9,78.8,76.0,4,3,6.9,87.2,16,Female,High,71.5
3078,7.4,97.0,97.8,5,2,8.5,100.0,17,Female,High,90.2
3079,6.6,85.4,85.3,5,3,5.3,63.6,17,Male,High,77.2
3080,5.4,100.0,78.0,2,2,7.0,93.0,17,Male,Medium,59.3
3081,9.0,69.5,85.4,3,3,4.2,74.4,15,Female,Medium,63.9
3082,6.4,97.1,64.4,5,2,5.0,71.5,15,Male,High,58.0
3083,1.1,72.1,62.4,2,2,8.2,99.3,16,Female,Low,52.4
3084,3.2,91.7,58.8,1,3,6.5,64.8,16,Female,Low,51.5
3085,5.5,58.1,68.1,5,1,9.7,59.2,17,Female,Low,62.6
3086,6.8,83.5,63.7,3,2,7.6,88.3,16,Male,Medium,59.6
3087,5.9,50.2,88.1,3,3,7.8,100.0,17,Male,Medium,77.3
3088,9.0,76.0,62.9,3,0,5.4,93.5,18,Male,Medium,65.1
3089,1.1,86.6,58.0,4,2,6.4,54.7,16,Female,Low,48.9
3090,6.4,72.2,99.1,3,2,5.9,68.9,19,Male,Medium,75.1
3091,1.5,64.2,63.2,5,5,5.4,97.6,18,Male,Low,67.2
3092,7.9,92.7,72.3,4,4,8.0,100.0,17,Female,High,69.9
3093,5.8,78.4,76.8,3,1,8.3,84.1,19,Male,Medium,65.0
3094,7.0,72.7,52.9,3,2,7.6,69.6,16,Male,Medium,57.3
3095,3.8,80.6,88.5,3,0,5.8,100.0,17,Female,Low,64.9
3096,9.2,100.0,79.6,4,1,7.5,78.7,15,Male,High,81.6
3097,8.6,97.3,93.4,3,3,4.1,69.1,17,Male,High,86.8
3098,7.5,97.4,59.8,5,1,9.0,66.1,17,Female,High,67.2
3099,5.7,86.5,71.5,3,1,5.1,58.5,17,Male,Medium,68.9
3100,7.4,82.5,70.6,3,4,5.3,100.0,15,Male,High,66.0
3101,4.2,44.1,74.0,3,3,7.2,100.0,15,Female,Low,63.7
3102,8.1,69.8,48.2,4,3,7.3,68.2,17,Male,Medium,51.1
3103,10.1,72.8,71.7,3,4,6.9,100.0,16,Male,High,86.5
3104,8.7,51.9,48.6,3,3,5.3,89.6,18,Male,Medium,63.6
3105,4.2,62.6,75.4,5,1,8.7,88.5,17,Male,Medium,73.9
3106,6.9,50.3,38.1,4,2,4.5,67.1,16,Male,Low,50.3
3107,2.8,79.4,42.2,4,2,4.8,70.7,15,Male,Low,53.6
3108,7.4,92.3,82.3,4,2,6.8,79.2,16,Female,High,68.0
3109,7.1,96.6,61.8,4,3,5.1,44.6,17,Female,High,64.3
3110,1.3,86.2,55.2,3,2,8.8,71.2,19,Male,Low,43.0
3111,3.1,65.5,89.1,1,0,5.2,80.1,16,Male,Low,60.6
3112,5.3,51.0,74.9,4,1,9.3,100.0,18,Male,Low,56.8
3113,5.2,53.6,83.1,2,1,8.6,68.9,18,Female,Low,66.1
3114,3.0,61.0,67.5,4,4,8.9,94.6,15,Male,Medium,59.8
3115,7.0,66.7,100.0,2,3,9.8,42.9,19,Female,High,84.5
3116,6.6,77.6,60.9,3,2,7.1,100.0,17,Male,Medium,59.4
3117,5.5,64.8,96.2,2,2,5.5,63.8,19,Female,Low,67.6
3118,4.1,85.1,69.1,3,3,6.8,82.3,17,Male,Medium,69.3
3119,8.6,76.5,45.2,4,3,6.2,87.3,16,Female,High,68.4
3120,10.1,80.2,77.2,2,2,5.9,83.8,19,Male,High,65.5
3121,4.8,97.1,74.7,3,4,7.2,78.1,16,Female,High,77.5
3122,4.5,62.3,54.2,5,5,6.5,57.7,18,Male,Medium,60.1
3123,7.2,86.3,56.2,3,5,5.9,64.0,16,Male,High,56.1
3124,5.1,79.8,69.6,4,3,6.6,97.9,17,Male,High,64.9
3125,5.7,75.0,75.2,5,4,7.8,69.2,17,Male,High,69.4
3126,7.8,93.3,32.9,5,2,8.4,78.1,19,Female,High,53.2
3127,1.2,93.2,85.8,5,4,4.6,53.1,16,Male,High,80.3
3128,9.3,65.8,62.6,3,4,6.5,95.5,17,Female,High,67.1
3129,6.2,77.3,50.0,5,4,6.8,56.2,17,Female,Medium,64.1
3130,5.0,84.2,84.1,4,3,5.2,96.5,19,Female,High,77.2
3131,5.8,75.9,69.6,4,2,6.8,60.9,16,Male,Low,66.6
3132,5.9,88.8,88.2,1,1,7.2,98.3,16,Male,Medium,77.3
3133,1.7,84.2,76.6,5,2,7.8,80.2,17,Female,Medium,70.0
3134,9.7,100.0,70.0,4,3,7.1,69.9,16,Male,High,87.2
3135,6.1,57.0,67.7,4,1,5.7,100.0,18,Female,Low,63.1
3136,7.1,78.2,77.2,2,2,10.0,78.8,15,Female,Medium,69.1
3137,8.4,66.4,63.8,3,2,8.2,73.5,18,Female,Medium,64.3
3138,3.4,89.1,57.2,5,3,7.8,96.4,17,Female,Medium,50.1
3139,7.2,55.7,79.1,3,4,8.5,53.4,16,Female,Medium,67.9
3140,5.3,85.2,67.8,3,3,7.4,34.5,17,Male,Low,60.0
3141,8.1,70.5,70.5,4,3,8.9,100.0,18,Female,High,76.2
3142,0.7,69.0,86.3,2,2,7.1,64.9,17,Male,Low,60.8
3143,5.8,58.3,68.3,3,3,7.0,95.6,15,Female,Low,62.4
3144,4.5,73.0,70.2,3,1,8.0,80.8,15,Male,Low,53.2
3145,7.1,96.3,61.0,3,1,9.4,59.0,18,Female,High,58.4
3146,7.2,79.6,76.5,3,4,9.3,90.9,16,Male,High,68.1
3147,4.2,89.4,75.2,3,3,7.9,72.6,19,Male,Medium,72.9
3148,4.2,100.0,83.5,2,3,7.8,60.6,17,Male,Medium,61.7
3149,5.7,84.0,61.3,4,2,8.0,61.1,17,Female,Medium,60.1
3150,3.8,71.6,63.1,5,2,8.5,48.8,17,Female,Medium,62.9
3151,8.1,87.0,81.9,3,2,8.9,87.3,17,Female,High,67.6
3152,5.1,71.8,73.8,3,1,6.6,63.2,19,Male,Low,56.8
3153,0.0,72.4,56.4,2,2,9.0,79.4,17,Male,Low,52.4
3154,5.1,57.2,89.6,4,2,7.5,76.7,15,Male,Medium,68.1
3155,3.4,93.9,44.5,5,2,8.0,63.1,17,Female,Low,62.1
3156,1.9,74.2,81.8,3,3,9.1,52.6,17,Female,Medium,59.0
3157,2.9,82.7,51.0,3,5,8.1,100.0,18,Female,Medium,56.7
3158,6.3,64.5,98.3,4,3,8.4,79.1,19,Female,High,75.5
3159,9.3,86.5,46.8,4,4,6.4,100.0,17,Female,High,65.9
3160,6.8,68.6,87.3,3,2,9.2,100.0,16,Female,Medium,67.1
3161,4.5,77.9,68.8,4,3,8.0,74.2,17,Female,Medium,61.6
3162,7.1,93.2,64.5,4,0,7.2,83.3,19,Female,Medium,69.6
3163,4.9,91.9,72.8,5,1,8.7,82.7,19,Female,Medium,66.1
3164,4.3,79.7,79.5,2,2,10.9,100.0,19,Male,Medium,62.6
3165,3.1,53.5,56.4,5,2,5.2,94.9,16,Male,Low,65.4
3166,1.6,100.0,57.8,3,3,5.8,65.5,17,Female,Low,53.1
3167,5.0,100.0,79.7,4,2,11.0,86.3,16,Female,High,76.4
3168,6.4,90.8,44.4,4,4,7.6,94.5,16,Male,Medium,63.6
3169,5.8,68.7,61.2,3,5,7.3,58.8,15,Female,Low,55.9
3170,5.0,78.3,100.0,4,1,6.8,88.9,16,Male,Medium,72.9
3171,3.6,71.8,55.5,3,2,8.8,100.0,16,Male,Low,58.1
3172,7.5,99.0,87.2,2,3,10.9,64.6,16,Male,High,73.3
3173,2.7,83.9,61.2,3,2,6.0,67.1,16,Male,Low,59.2
3174,7.9,68.2,77.6,3,1,6.9,100.0,16,Female,Medium,67.6
3175,3.5,72.9,79.8,3,3,6.5,73.6,18,Female,Low,69.6
3176,4.1,96.8,86.9,5,5,8.1,62.3,16,Female,High,72.6
3177,2.3,100.0,67.0,3,3,8.8,95.9,18,Female,Low,64.2
3178,4.7,100.0,99.8,3,2,9.4,90.4,16,Female,High,84.8
3179,8.4,91.4,61.2,2,2,8.2,81.7,18,Female,High,64.6
3180,7.3,76.2,73.5,3,2,10.8,100.0,16,Female,Medium,72.5
3181,8.4,31.4,73.7,3,2,6.1,100.0,16,Male,Low,61.3
3182,7.3,84.5,53.2,3,2,5.7,78.5,17,Male,Medium,63.7
3183,3.2,80.0,65.7,3,1,9.2,100.0,19,Male,Low,59.8
3184,5.2,82.1,72.4,2,4,7.2,100.0,15,Female,Medium,66.9
3185,4.0,80.8,63.5,4,3,4.9,44.3,15,Male,Low,54.4
3186,9.3,60.1,100.0,4,3,6.5,61.5,19,Female,High,79.8
3187,3.0,88.4,57.4,3,4,7.4,39.4,15,Female,Low,56.1
3188,8.2,89.5,87.7,1,1,6.0,74.2,16,Female,Low,70.1
3189,8.2,90.2,82.8,5,0,5.5,58.2,19,Male,High,81.7
3190,10.6,94.2,69.8,2,3,6.7,65.3,18,Male,High,76.3
3191,5.0,89.1,57.0,5,5,5.4,99.6,16,Female,High,72.4
3192,7.8,73.8,58.5,3,2,8.0,48.4,19,Male,Medium,60.6
3193,11.7,78.9,62.2,3,0,4.1,82.3,17,Male,Medium,75.6
3194,4.5,81.4,43.2,4,3,7.1,82.2,15,Male,Medium,54.8
3195,2.2,81.6,54.9,5,0,7.8,78.5,18,Male,Low,49.4
3196,1.3,95.0,47.8,3,2,6.9,82.4,17,Female,Low,51.6
3197,7.8,89.7,90.2,3,1,8.6,39.8,17,Female,Medium,73.6
3198,1.3,100.0,79.3,3,4,4.9,65.4,19,Male,Low,62.2
3199,5.1,100.0,81.8,5,2,5.9,100.0,16,Female,High,78.2
3200,7.1,81.2,78.8,4,4,6.5,58.5,17,Female,High,68.9
3201,6.5,22.5,72.5,3,1,8.1,100.0,17,Female,Low,58.1
3202,7.1,98.6,91.9,2,2,7.3,54.7,16,Female,Medium,75.2
3203,6.6,71.9,60.8,3,4,10.2,52.5,17,Female,Medium,61.8
3204,9.2,68.0,71.6,3,1,5.8,62.9,17,Female,Medium,69.9
3205,3.6,74.0,81.2,3,2,4.9,100.0,18,Male,Low,59.2
3206,4.3,73.3,50.2,4,2,9.7,70.2,18,Female,Low,58.3
3207,4.1,89.2,100.0,2,3,4.9,86.2,17,Female,Low,68.5
3208,8.1,56.6,70.4,3,1,8.0,81.3,16,Male,Low,58.6
3209,8.3,63.8,72.1,4,2,5.5,79.0,17,Male,High,73.0
3210,7.1,85.1,88.9,3,3,4.0,100.0,16,Male,High,80.7
3211,9.0,89.3,83.7,2,2,6.4,93.9,16,Female,High,73.9
3212,3.1,89.6,70.6,2,0,8.3,59.4,17,Male,Low,52.7
3213,10.2,68.2,72.0,2,3,5.2,75.0,17,Female,Medium,64.1
3214,9.8,65.3,47.4,4,2,7.9,100.0,17,Female,High,64.5
3215,7.8,72.4,61.7,4,0,8.1,85.8,19,Female,Medium,63.4
3216,10.5,83.6,77.8,2,3,5.1,52.9,16,Male,High,69.8
3217,1.9,100.0,76.7,3,4,6.7,54.1,16,Female,Low,60.3
3218,4.7,49.3,88.3,3,1,9.4,96.0,17,Male,Low,67.4
3219,4.2,76.7,68.2,4,2,8.0,92.6,17,Female,Medium,65.9
3220,7.8,60.0,49.2,3,3,6.6,63.4,15,Female,Low,54.8
3221,3.4,55.2,85.9,3,0,7.6,93.5,16,Male,Low,50.8
3222,7.9,94.5,91.5,3,0,6.0,100.0,16,Female,Medium,72.8
3223,9.4,88.2,83.5,2,2,8.7,100.0,18,Female,High,78.2
3224,7.7,86.7,67.5,4,3,8.7,100.0,18,Female,High,68.6
3225,6.7,93.8,85.7,5,1,7.2,90.0,16,Female,High,82.2
3226,3.5,72.8,100.0,5,3,7.3,76.8,15,Male,High,72.1
3227,3.9,73.5,71.7,2,3,5.5,72.8,16,Female,Low,53.6
3228,9.1,100.0,50.3,4,2,5.0,79.7,16,Male,High,69.3
3229,7.9,76.3,61.2,4,2,6.4,64.2,16,Female,Medium,62.6
3230,5.9,91.0,79.4,5,5,6.9,73.5,16,Female,High,73.5
3231,5.0,80.1,45.9,3,1,8.6,100.0,17,Male,Low,55.9
3232,0.9,52.3,72.5,4,2,8.4,51.0,16,Male,Low,57.1
3233,3.3,49.3,75.7,2,3,7.3,52.3,17,Female,Low,52.5
3234,10.8,71.3,93.0,4,1,8.8,94.9,16,Male,High,80.8
3235,2.8,95.8,89.7,3,0,5.6,73.7,18,Male,Low,62.2
3236,6.5,91.8,83.0,4,0,8.6,45.3,19,Female,High,77.4
3237,8.5,93.7,37.6,5,2,5.8,78.9,17,Female,High,63.0
3238,2.9,65.2,83.8,3,0,8.9,76.3,15,Male,Low,69.7
3239,6.5,100.0,80.6,3,3,7.0,72.2,16,Male,Medium,55.8
3240,8.3,65.5,73.8,2,5,4.0,92.3,15,Male,Low,68.9
3241,6.0,83.2,44.0,3,0,8.1,56.0,16,Male,Low,52.3
3242,12.0,79.8,58.3,3,2,8.2,80.2,17,Female,High,70.1
3243,1.8,77.4,52.5,2,0,6.3,76.2,17,Female,Low,39.9
3244,8.6,100.0,39.8,5,1,6.4,80.7,16,Female,High,50.8
3245,5.6,69.4,70.0,2,2,6.8,48.8,18,Female,Low,60.0
3246,7.9,59.8,58.0,4,2,4.1,70.6,15,Female,Medium,63.4
3247,7.1,80.3,100.0,5,4,4.0,80.4,16,Female,High,90.7
3248,4.2,74.0,67.5,5,2,9.0,89.7,17,Male,Medium,63.3
3249,6.6,100.0,89.4,4,2,5.8,100.0,16,Male,High,85.3
3250,1.4,90.1,46.5,2,1,9.8,94.5,17,Female,Low,49.4
3251,7.5,73.9,62.0,4,0,9.1,88.3,19,Female,Medium,60.6
3252,6.7,64.2,71.5,3,4,9.4,100.0,18,Female,Medium,67.1
3253,7.6,51.8,56.4,5,0,6.0,74.5,16,Male,Medium,58.1
3254,8.6,64.6,63.7,4,5,4.6,100.0,17,Male,High,75.9
3255,6.9,81.7,66.7,4,1,5.4,100.0,17,Male,High,62.3
3256,6.4,100.0,66.5,2,3,6.3,72.0,19,Male,Medium,54.7
3257,3.8,96.8,97.8,4,5,4.0,100.0,19,Male,High,74.9
3258,4.2,83.4,75.7,4,1,6.3,88.0,15,Female,Low,66.2
3259,9.0,75.2,77.2,5,2,6.7,100.0,19,Female,High,75.4
3260,9.6,84.0,78.1,1,3,5.1,85.5,16,Female,Medium,60.8
3261,5.4,72.2,79.2,5,0,5.4,69.9,16,Male,Medium,68.6
3262,6.1,100.0,68.8,1,3,6.7,66.2,16,Male,Low,58.6
3263,3.7,77.2,65.2,4,0,7.5,73.6,16,Male,Low,62.9
3264,8.9,78.7,72.5,4,1,5.7,69.7,18,Male,Medium,71.9
3265,7.7,46.8,87.4,2,1,7.4,100.0,16,Male,Medium,83.8
3266,10.9,77.1,86.9,1,4,7.2,79.5,18,Female,High,74.5
3267,3.8,92.5,66.4,4,1,7.1,50.9,19,Female,Medium,53.2
3268,5.1,64.0,81.5,3,0,6.0,83.8,18,Male,Low,63.0
3269,6.6,68.7,67.1,2,2,5.0,82.3,16,Female,Low,63.7
3270,7.6,91.9,70.5,4,2,9.5,71.6,18,Male,High,63.2
3271,5.5,57.9,62.9,4,2,7.9,84.8,17,Male,Low,52.3
3272,3.8,95.9,67.3,4,1,8.5,79.2,18,Male,Medium,68.7
3273,8.2,72.0,90.1,2,3,6.9,91.4,16,Male,High,83.5
3274,7.8,74.2,71.4,1,3,6.8,90.3,17,Male,Low,58.9
3275,3.7,63.1,72.0,4,2,7.7,86.6,18,Female,Low,61.3
3276,9.4,85.7,48.3,4,1,4.2,56.6,18,Female,Medium,49.4
3277,8.9,100.0,65.4,4,2,5.3,100.0,19,Female,High,72.1
3278,6.3,91.7,66.4,4,3,5.8,52.0,15,Female,Medium,63.4
3279,6.2,67.0,57.6,3,2,6.3,77.7,16,Male,Low,65.0
3280,7.4,97.0,70.3,2,0,5.7,60.3,17,Female,Medium,60.6
3281,3.8,75.2,63.6,5,1,7.5,87.1,16,Male,Low,61.0
3282,6.1,100.0,71.2,3,3,7.1,82.5,16,Male,Medium,62.8
3283,0.6,92.1,71.8,4,5,9.1,77.0,16,Male,Medium,66.5
3284,8.2,35.9,55.7,5,0,10.7,100.0,18,Female,Medium,72.0
3285,2.1,64.9,64.0,5,2,5.1,100.0,19,Male,Low,70.1
3286,9.8,94.2,71.2,4,0,7.2,74.1,15,Female,High,80.4
3287,5.2,82.3,87.8,3,2,7.2,94.5,16,Male,High,77.2
3288,5.5,64.6,73.9,5,2,7.0,100.0,16,Male,Medium,66.7
3289,4.4,70.5,60.1,4,4,5.4,99.8,17,Male,Medium,62.5
3290,5.3,51.4,76.0,3,0,5.6,77.5,18,Female,Low,61.5
3291,9.5,78.7,95.6,4,3,7.4,51.4,15,Male,High,87.2
3292,0.0,100.0,83.8,3,2,5.6,85.8,17,Female,Low,59.8
3293,9.2,92.1,78.2,5,3,7.2,92.0,15,Female,High,76.1
3294,6.8,100.0,80.9,3,2,6.6,66.1,19,Male,Medium,67.2
3295,3.0,93.2,91.6,4,0,7.2,80.4,18,Male,Medium,77.1
3296,3.3,95.4,86.1,4,4,5.6,78.5,19,Female,High,82.3
3297,10.2,100.0,78.5,4,0,7.2,100.0,15,Female,High,95.4
3298,3.6,85.7,86.0,4,2,5.7,100.0,17,Male,Medium,70.7
3299,3.1,77.2,53.8,5,4,7.2,100.0,16,Female,Medium,56.0
3300,8.8,95.5,47.5,3,0,9.0,78.5,17,Male,High,59.0
3301,6.8,100.0,72.4,2,2,7.4,100.0,16,Male,High,68.1
